Date Occurred ,Crime Description
10/02/2020,ANIMAL - MISC CALLS                
10/02/2020,VICIOUS ANIMALS PROHIBITED         
10/16/2020,SPECIFIC NOISE PROHIBITED          
10/14/2020,FAILURE TO YIELD FROM STOP SIGN    
10/14/2020,ACCIDENT INVOLVING INJURY          
10/19/2020,MISSING PERSON ADULT/FEMALE        
10/18/2020,CRISIS INTERVEN. - OTHER           
8/28/2020 ,SPEEDING (RADAR)                   
8/28/2020 ,SPEEDING (RADAR)                   
9/01/2020 ,BATTERY-DOMESTIC                   
9/01/2020 ,CRIMINAL DAMAGE TO PROPERTY        
8/31/2020 ,DEATH INVESTIGATION                
9/03/2020 ,DEATH INVESTIGATION                
9/04/2020 ,DISORDERLY CONDUCT-ALL OTHER       
9/04/2020 ,BATTERY                            
9/05/2020 ,BATTERY-DOMESTIC                   
9/05/2020 ,FIELD INTERVIEW                    
9/05/2020 ,BURGLARY FROM MOTOR VEHICLE        
9/04/2020 ,THEFT GENERALLY                    
9/04/2020 ,BATTERY-DOMESTIC                   
9/05/2020 ,ASSIST SICK & INJURED              
9/10/2020 ,ACCIDENT INVOLVING NON-INJURY      
9/10/2020 ,ACCIDENT HIT AND RUN               
10/09/2020,ASSIST OTHER POLICE DEPT           
10/15/2020,FOUND ARTICLES                     
10/12/2020,BATTERY-DOMESTIC                   
10/09/2020,SPEEDING (RADAR)                   
10/16/2020,FOUND ARTICLES                     
9/27/2020 ,SPEEDING (RADAR)                   
10/09/2020,SPEEDING (RADAR)                   
10/02/2020,SPEEDING (RADAR)                   
10/12/2020,THEFT-MOTOR VEHICLE                
10/10/2020,IMPROPER LANE USAGE                
10/18/2020,WARRANT-IN STATE                   
10/18/2020,IMPOUNDED VEHICLE                  
10/18/2020,DRIVING UNDER SUSPENDED LICENSE    
5/05/2020 ,BURGLARY FROM MOTOR VEHICLE        
5/25/2020 ,THEFT-MOTOR VEHICLE                
5/22/2020 ,AGG DISCHARGE OF FIREARM           
5/24/2020 ,THEFT OVER $500                    
5/20/2020 ,BATTERY                            
4/01/2020 ,ACCIDENT INVOLVING INJURY          
5/24/2020 ,CANNABIS POSS OVER 100 G -FEL      
5/24/2020 ,THEFT-MOTOR VEHICLE                
5/24/2020 ,BURGLARY                           
5/24/2020 ,POSSESSION STOLEN PROPERTY         
5/24/2020 ,WARRANT-IN STATE                   
5/24/2020 ,DEL/MANUF CANNABIS OVER 30 G -FEL  
5/24/2020 ,CRIMINAL DAMAGE TO PROPERTY        
5/26/2020 ,RESIST/OBS CORRECT/POLICE/FIRE     
5/26/2020 ,DOMESTIC DISPUTE                   
5/26/2020 ,BATTERY-AGGRAVATED                 
5/26/2020 ,USE OF FORCE BY OFFICER            
5/24/2020 ,MISSING PERSON ADULT/FEMALE        
5/23/2020 ,MISSING PERSON ADULT/FEMALE        
7/13/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
7/13/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/13/2020 ,ACCIDENT ON PRIVATE PROPERTY       
7/16/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/16/2020 ,FAILURE TO REDUCE SPEED            
7/18/2020 ,THEFT $500 AND UNDER               
5/31/2020 ,BURGLARY                           
7/17/2020 ,BATTERY-DOMESTIC                   
7/17/2020 ,BATTERY-DOMESTIC                   
7/18/2020 ,THEFT OVER $500                    
3/14/2020 ,FAILURE TO YIELD AT INTERSECTION   
3/14/2020 ,ACCIDENT INVOLVING INJURY          
3/09/2020 ,ACCIDENT INVOLVING NON-INJURY      
3/16/2020 ,ACCIDENT INVOLVING OTHER CITY PROP 
3/16/2020 ,FAILURE TO YIELD AT INTERSECTION   
3/16/2020 ,ACCIDENT INVOLVING INJURY          
3/09/2020 ,DRIVING WITHOUT LIGHTS             
3/04/2020 ,SRO - YAC REFERRAL                 
3/04/2020 ,BATTERY                            
3/17/2020 ,USE OF FORCE BY OFFICER            
3/17/2020 ,RESIST/OBS CORRECT/POLICE/FIRE     
3/17/2020 ,WARRANT-IN STATE                   
3/04/2020 ,SPEEDING (RADAR)                   
3/18/2020 ,BATTERY-DOMESTIC                   
3/18/2020 ,CRISIS INTERVEN. - PARENT/JUVENILE 
1/01/2020 ,CRISIS INTERVEN. - SUICIDE IDEATION
1/01/2020 ,BATTERY                            
3/19/2020 ,DECEPTIVE PRACTICES                
2/20/2020 ,KEEPING DANGEROUS ANIMALS          
2/20/2020 ,DOGS RUNNING AT LARGE              
3/21/2020 ,DRIVING UNDER THE INFL-ALCOHOL     
3/21/2020 ,IMPOUNDED VEHICLE                  
3/21/2020 ,ELECTRONIC COMMUNICATION-TEXTING   
3/21/2020 ,CRISIS INTERVEN. - SUICIDE IDEATION
3/20/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
3/21/2020 ,OTHER TROUBLE/INFO RPT             
3/22/2020 ,CRIMINAL DAMAGE TO PROPERTY        
3/22/2020 ,BATTERY-DOMESTIC                   
3/22/2020 ,BATTERY-DOMESTIC                   
7/15/2020 ,FAILURE TO YIELD TURNING LEFT      
7/15/2020 ,ACCIDENT INVOLVING NON-INJURY      
6/30/2020 ,ACCIDENT HIT AND RUN               
6/30/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/16/2020 ,DRUG EQUIPMENT-POSSESSION          
7/16/2020 ,CONTROLLED SUBSTANCE-POSSESSION    
7/04/2020 ,BURGLARY                           
7/11/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/20/2020 ,THEFT-IDENTITY                     
7/20/2020 ,BATTERY-AGGRAVATED                 
7/20/2020 ,ROBBERY                            
7/19/2020 ,DECEPTIVE PRACTICES                
7/19/2020 ,BURGLARY FROM MOTOR VEHICLE        
7/20/2020 ,OTHER TROUBLE/INFO RPT             
7/20/2020 ,FIELD INTERVIEW                    
7/20/2020 ,CRISIS INTERVEN. - SUICIDE IDEATION
7/15/2020 ,WARRANT-IN STATE                   
7/22/2020 ,SUICIDE THREAT-NO ATTEMPT          
7/22/2020 ,DAMAGING PROPERTY                  
7/22/2020 ,OTHER TROUBLE/INFO RPT             
7/20/2020 ,THEFT $500 AND UNDER               
7/20/2020 ,UNLAWFUL RESTRAINT                 
7/20/2020 ,INTERFER W/REPORT DOM VIOLENCE     
7/20/2020 ,BATTERY-DOMESTIC                   
7/20/2020 ,BATTERY-DOMESTIC                   
7/22/2020 ,CRIMINAL DAMAGE TO PROPERTY        
7/22/2020 ,AGG DISCHARGE OF FIREARM           
7/22/2020 ,BURGLARY FROM MOTOR VEHICLE        
7/24/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
7/24/2020 ,HARASSMENT BY TELEPHONE            
7/25/2020 ,BATTERY-AGGRAVATED                 
7/25/2020 ,BATTERY-AGGRAVATED                 
7/24/2020 ,BATTERY-DOMESTIC                   
7/24/2020 ,THEFT $500 AND UNDER               
7/24/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/24/2020 ,FAILURE TO YIELD PRIVATE ROAD      
7/24/2020 ,DAMAGING PROPERTY                  
7/24/2020 ,CRISIS INTERVEN. - OTHER           
7/24/2020 ,TRESPASSING                        
7/27/2020 ,THEFT OF MOTOR VEH PARTS & ACCESS  
7/25/2020 ,BURGLARY FROM MOTOR VEHICLE        
7/27/2020 ,MISSING PERSON ADULT/FEMALE        
7/24/2020 ,ROBBERY                            
7/23/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
7/27/2020 ,PEDESTRIAN STOPS                   
7/29/2020 ,DRIVING UNDER SUSPENDED LICENSE    
7/29/2020 ,IMPOUNDED VEHICLE                  
7/29/2020 ,SPEEDING (RADAR)                   
7/29/2020 ,RESIST/OBS CORRECT/POLICE/FIRE     
7/29/2020 ,BATTERY-AGGRAVATED                 
7/29/2020 ,USE OF FORCE BY OFFICER            
7/29/2020 ,THEFT-RETAIL                       
7/27/2020 ,FRAUD-DECEPTION                    
7/24/2020 ,CRUELTY TO ANIMALS                 
8/19/2020 ,THEFT OVER $500                    
8/28/2020 ,THEFT-MOTOR VEHICLE                
9/08/2020 ,DISORDERLY CONDUCT-ALL OTHER       
9/09/2020 ,BATTERY-DOMESTIC                   
10/18/2020,FIELD INTERVIEW                    
9/08/2020 ,SEX OFFENDER-FAIL CHANGE ADD/EMPLOY
10/02/2020,FIELD INTERVIEW                    
10/21/2020,SEX OFFENDER-FAIL TO REGISTER      
9/08/2020 ,SEX OFFENDER-FAIL CHANGE ADD/EMPLOY
10/21/2020,MISSING PERSON ADULT/FEMALE        
10/22/2020,ACCIDENT INVOLVING INJURY          
10/23/2020,THEFT-MOTOR VEHICLE                
10/22/2020,BATTERY-DOMESTIC                   
10/19/2020,BURGLARY                           
10/24/2020,ACCIDENT HIT AND RUN               
10/24/2020,LEAVING THE SCENE OF AN ACCIDENT   
10/24/2020,FAILURE TO REDUCE SPEED            
10/24/2020,ACCIDENT INVOLVING NON-INJURY      
10/24/2020,CRIMINAL DAMAGE TO PROPERTY        
10/24/2020,ASSAULT-AGGRAVATED                 
10/24/2020,AGG DISCHARGE OF FIREARM           
10/23/2020,BURGLARY FROM MOTOR VEHICLE        
10/13/2020,CRIMINAL DAMAGE TO PROPERTY        
10/13/2020,BURGLARY FROM MOTOR VEHICLE        
10/18/2020,THEFT $500 AND UNDER               
10/22/2020,FIELD INTERVIEW                    
10/25/2020,FIELD INTERVIEW                    
12/13/2020,ASSAULT-AGGRAVATED                 
12/13/2020,ASSAULT-AGGRAVATED                 
12/13/2020,ASSAULT-AGGRAVATED                 
12/13/2020,CRIMINAL DAMAGE TO PROPERTY        
12/13/2020,AGG DISCHARGE OF FIREARM           
12/13/2020,USE OF FORCE BY OFFICER            
12/13/2020,BATTERY-AGG DOMESTIC               
12/14/2020,ACCIDENT INVOLVING NON-INJURY      
12/12/2020,BATTERY-DOMESTIC                   
12/12/2020,BATTERY-DOMESTIC                   
12/12/2020,WARRANT-IN STATE                   
12/04/2020,ASSIST OTHER POLICE DEPT           
12/07/2020,DRIVING WITHOUT LIGHTS             
12/07/2020,SPEEDING (RADAR)                   
12/04/2020,TRAFFIC SIGNAL VIOLATION           
9/14/2020 ,VOID FILE NUMBER                   
9/01/2020 ,DECEPTIVE PRACTICES                
12/04/2020,NO TAILLIGHTS                      
12/14/2020,SPEEDING (RADAR)                   
12/14/2020,SPEEDING (RADAR)                   
12/10/2020,SPEEDING (RADAR)                   
12/11/2020,IMPROPER USE OF SIGNAL             
12/13/2020,OBSTRUCTED/TINTED WINDSHIELD       
12/19/2020,BATTERY-DOMESTIC                   
9/01/2020 ,VOID FILE NUMBER                   
9/28/2020 ,VOID FILE NUMBER                   
10/11/2020,VOID FILE NUMBER                   
2/19/2020 ,BATTERY                            
4/18/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
1/11/2020 ,THEFT-RETAIL                       
1/06/2020 ,SPEEDING (RADAR)                   
1/03/2020 ,DRIVING WITHOUT LIGHTS             
1/03/2020 ,IMPROPER TURN AT INTERSECTION      
1/07/2020 ,IMPROPER USE OF SIGNAL             
1/11/2020 ,ACCIDENT HIT AND RUN               
3/22/2020 ,BATTERY-DOMESTIC                   
3/21/2020 ,IMPROPER LANE USAGE                
3/21/2020 ,ACCIDENT INVOLVING NON-INJURY      
3/20/2020 ,PEDESTRIAN STOPS                   
5/25/2020 ,MISSING PERSON ADULT/FEMALE        
5/24/2020 ,BURGLARY FROM MOTOR VEHICLE        
5/26/2020 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
5/27/2020 ,CONTROLLED SUBSTANCE-POSSESSION    
5/27/2020 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
5/27/2020 ,WARRANT-IN STATE                   
5/27/2020 ,POSS OF DRUG PARAPHERNALIA -ORD    
5/26/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
5/21/2020 ,CRISIS INTERVEN. - OTHER           
5/21/2020 ,OTHER TROUBLE/INFO RPT             
5/27/2020 ,BATTERY-DOMESTIC                   
5/26/2020 ,MISSING PERSON ADULT/FEMALE        
5/20/2020 ,THEFT $500 AND UNDER               
5/21/2020 ,ACCIDENT INVOLVING NON-INJURY      
5/21/2020 ,FAILURE TO YIELD TURNING LEFT      
5/26/2020 ,FORGERY                            
5/29/2020 ,TRAFFIC SIGN VIOLATION             
5/29/2020 ,FAILURE TO SIGNAL                  
5/29/2020 ,SEAT BELT-DRIVER & PASSENGER       
5/29/2020 ,AGGR UNLAWFUL USE OF WEAPON        
5/29/2020 ,CANNABIS                           
5/29/2020 ,C.P.D. DAMAGED APPAREL             
5/29/2020 ,RESIST/OBSTRUCT/DISARM AN OFFICER  
5/29/2020 ,USE OF FORCE BY OFFICER            
4/24/2020 ,FORGERY                            
9/11/2020 ,AGG DISCHARGE OF FIREARM           
9/11/2020 ,ASSAULT-AGGRAVATED                 
9/09/2020 ,BURGLARY RESIDENTIAL               
9/11/2020 ,BATTERY-DOMESTIC                   
9/10/2020 ,IMPROPER LANE USAGE                
9/10/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
9/10/2020 ,ACCIDENT INVOLVING NON-INJURY      
9/11/2020 ,MISSING PERSON ADULT/FEMALE        
9/08/2020 ,THEFT-MOTOR VEHICLE                
9/13/2020 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
9/13/2020 ,RESISTING/OBSTR. OFFICER           
9/13/2020 ,DRUG EQUIPMENT-POSSESSION          
9/13/2020 ,NO VALID DL LICENSE CLASSIFICATION 
9/13/2020 ,USE OF FORCE BY OFFICER            
9/13/2020 ,IMPOUNDED VEHICLE                  
9/13/2020 ,CONTROLLED SUBSTANCE-POSSESSION    
9/13/2020 ,NO VALID DL DRIVERS LICENSE        
9/13/2020 ,TRAFFIC ORDNCE VIOLTNS-ALL OTHER-VC
9/09/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
10/16/2020,LOST ARTICLES                      
10/15/2020,DRUG EQUIPMENT-POSSESSION          
10/15/2020,SEARCH WARRANT SERVICE             
10/15/2020,PROPERTY FORFEITURE-MAINTAIN PUBLIC
10/15/2020,MANUFACTURE CONTROLLED SUB         
10/15/2020,ASSIST STATE POLICE                
10/19/2020,ACCIDENT INVOLVING PEDESTRIAN      
10/19/2020,ACCIDENT INVOLVING INJURY          
10/19/2020,ASSIST OTHER POLICE DEPT           
8/23/2020 ,THEFT-LOST/MISLAID PROPERTY        
1/11/2020 ,ACCIDENT INVOLVING NON-INJURY      
1/11/2020 ,ACCIDENT W/NON-VEH PROP DAMAGE     
1/11/2020 ,ACCIDENT INVOLVING NON-INJURY      
1/11/2020 ,FAILURE TO YIELD TURNING LEFT      
1/07/2020 ,SPEEDING (RADAR)                   
1/07/2020 ,SPEEDING (RADAR)                   
1/07/2020 ,SPEEDING (RADAR)                   
1/07/2020 ,SPEEDING (RADAR)                   
1/12/2020 ,FIELD INTERVIEW                    
1/13/2020 ,THEFT-MOTOR VEHICLE                
1/14/2020 ,PEDESTRIAN STOPS                   
1/15/2020 ,BATTERY-DOMESTIC                   
1/14/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
1/13/2020 ,SPEEDING (RADAR)                   
1/13/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
1/01/2020 ,CRIMINAL DAMAGE TO PROPERTY        
2/18/2020 ,THEFT-IDENTITY                     
2/17/2020 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
2/17/2020 ,SUICIDE THREAT-NO ATTEMPT          
2/17/2020 ,WARRANT-IN STATE                   
2/17/2020 ,MISSING PERSON ADULT/FEMALE        
2/12/2020 ,TRESPASS-STATE SUPPORTED LAND      
2/12/2020 ,CRISIS INTERVEN. - AMBULANCE CALL  
2/12/2020 ,SRO - YAC REFERRAL                 
2/12/2020 ,RESIST/OBS CORRECT/POLICE/FIRE     
2/12/2020 ,USE OF FORCE BY OFFICER            
2/18/2020 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
2/18/2020 ,THEFT-RETAIL                       
2/18/2020 ,THEFT OVER $500                    
10/13/2020,FRAUD-CREDIT CARD                  
10/13/2020,BURGLARY FROM MOTOR VEHICLE        
10/15/2020,CRISIS INTERVEN. - SUICIDE ATTEMPT 
10/15/2020,SUICIDE ATTEMPT/DRUGS              
10/15/2020,UNLAWFUL RESTRAINT                 
10/15/2020,BATTERY-AGGRAVATED                 
10/17/2020,HARASSMENT BY ELECTRONIC COMMUNICAT
10/10/2020,ASSAULT-AGGRAVATED                 
10/10/2020,BATTERY-DOMESTIC                   
10/10/2020,BURGLARY FROM MOTOR VEHICLE        
10/18/2020,THEFT OVER $500                    
10/18/2020,VEHICULAR INVASION                 
10/14/2020,BURGLARY                           
10/09/2020,ACCIDENT INVOLVING INJURY          
10/09/2020,ACCIDENT INVOLVING PEDESTRIAN      
2/18/2020 ,UNLAWFUL USE OF I.D.               
12/04/2020,BATTERY-DOMESTIC                   
12/04/2020,BATTERY-DOMESTIC                   
12/03/2020,SWAT DEPLOYMENT                    
12/01/2020,PROPERTY FORFEITURE-MAINTAIN PUBLIC
12/01/2020,ASSIST OTHER POLICE DEPT           
11/30/2020,BATTERY-DOMESTIC                   
12/07/2020,FOUND ARTICLES                     
12/05/2020,ACCIDENT INVOLVING NON-INJURY      
12/05/2020,ACCIDENT HIT AND RUN               
12/03/2020,ACCIDENT INVOLVING NON-INJURY      
12/03/2020,FAILURE TO YIELD TURNING LEFT      
11/30/2020,CHILD ABUSE                        
11/30/2020,ASSIST DCFS                        
7/24/2020 ,ACCIDENT INVOLVING NON-INJURY      
7/24/2020 ,DRIVING UNDER SUSPENDED LICENSE    
7/24/2020 ,IMPOUNDED VEHICLE                  
7/24/2020 ,FAILURE TO REDUCE SPEED            
7/23/2020 ,WARRANT-IN STATE                   
7/23/2020 ,PEDESTRIAN STOPS                   
8/24/2020 ,THEFT OVER $500                    
9/01/2020 ,CRIMINAL DAMAGE TO PROPERTY        
9/01/2020 ,BURGLARY FROM MOTOR VEHICLE        
9/02/2020 ,VIOLATION OF BAIL BOND             
9/02/2020 ,BATTERY-DOMESTIC                   
9/05/2020 ,FOUND ARTICLES                     
9/07/2020 ,ACCIDENT INVOLVING NON-INJURY      
9/07/2020 ,IMPOUNDED VEHICLE                  
9/07/2020 ,ACCIDENT HIT AND RUN               
9/01/2020 ,DRIVING UNDER SUSPENDED LICENSE    
9/01/2020 ,EXPIRED REGISTRATION               
9/01/2020 ,TRAFFIC SIGN VIOLATION             
9/01/2020 ,OPERATE UNINSURED MOTOR VEHICLE    
9/01/2020 ,ACCIDENT INVOLVING INJURY          
9/02/2020 ,ARSON                              
9/02/2020 ,BURGLARY                           
9/06/2020 ,THEFT-MOTOR VEHICLE                
9/06/2020 ,POSSESSION STOLEN PROPERTY         
8/31/2020 ,MISSING PERSON ADULT/MALE          
9/07/2020 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
9/08/2020 ,SUICIDE ATTEMPT/DRUGS              
9/08/2020 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
7/31/2020 ,SEXUAL ABUSE-CRIMINAL              
7/13/2020 ,THEFT $500 AND UNDER               
4/01/2020 ,OTHER TROUBLE/INFO RPT             
7/19/2020 ,BATTERY-DOMESTIC                   
7/19/2020 ,CRIMINAL DAMAGE TO PROPERTY        
7/20/2020 ,DRIVING WITHOUT LIGHTS             
7/20/2020 ,IMPOUNDED VEHICLE                  
7/20/2020 ,DRIVING UNDER SUSPENDED LICENSE    
3/21/2020 ,ENDANG LIFE/HEALTH OF CHILD        
3/21/2020 ,UNLAWFUL VISITATION INTERFERENCE   
7/20/2020 ,FIELD INTERVIEW                    
7/07/2020 ,HARASSMENT BY ELECTRONIC COMMUNICAT
7/20/2020 ,TRESPASS-RESIDENCE                 
7/20/2020 ,THEFT-MOTOR VEHICLE                
7/23/2020 ,BURGLARY FROM MOTOR VEHICLE        
7/24/2020 ,VOID FILE NUMBER                   
7/21/2020 ,BURGLARY                           
7/24/2020 ,CRIMINAL DAMAGE TO PROPERTY        
7/24/2020 ,BURGLARY                           
7/26/2020 ,FIELD INTERVIEW                    
7/26/2020 ,TERRY STOPS                        
7/26/2020 ,FIELD INTERVIEW                    
8/28/2020 ,DRIVING UNDER SUSPENDED LICENSE    
8/28/2020 ,SPEEDING (RADAR)                   
9/03/2020 ,DISORDERLY CONDUCT-ALL OTHER       
9/03/2020 ,CRIMINAL DAMAGE TO PROPERTY        
8/28/2020 ,SPEEDING (RADAR)                   
8/27/2020 ,SPEEDING (RADAR)                   
8/28/2020 ,SPEEDING (RADAR)                   
8/29/2020 ,IMPROPER LANE USAGE                
9/09/2020 ,BATTERY-DOMESTIC                   
9/08/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
9/08/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
9/08/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
9/10/2020 ,BURGLARY RESIDENTIAL               
9/11/2020 ,THEFT $500 AND UNDER               
8/14/2020 ,TRESPASS TO LAND/REAL PROPERTY     
9/11/2020 ,CRIMINAL DAMAGE TO PROPERTY        
9/11/2020 ,DOMESTIC DISPUTE                   
9/11/2020 ,DOMESTIC DISPUTE                   
9/08/2020 ,VOID FILE NUMBER                   
9/12/2020 ,ACCIDENT INVOLVING NON-INJURY      
9/12/2020 ,IMPOUNDED VEHICLE                  
9/12/2020 ,HIT AND RUN                        
9/12/2020 ,ACCIDENT HIT AND RUN               
9/09/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
9/09/2020 ,SEX OFFENDER-ADDRESS VERIFICATION  
10/16/2020,THEFT $500 AND UNDER               
10/10/2020,KEEPING DANGEROUS ANIMALS          
10/10/2020,VICIOUS ANIMALS PROHIBITED         
10/10/2020,ANIMAL - MISC CALLS                
10/18/2020,ROBBERY-ARMED                      
10/17/2020,BURGLARY FROM MOTOR VEHICLE        
10/15/2020,FRAUD-CREDIT CARD                  
10/20/2020,BATTERY-DOMESTIC                   
10/20/2020,BATTERY-DOMESTIC                   
9/08/2020 ,SEX OFFENDER-FAIL CHANGE ADD/EMPLOY
9/08/2020 ,SEX OFFENDER-FAIL TO REGISTER      
10/21/2020,ACCIDENT INVOLVING NON-INJURY      
5/26/2020 ,FRAUD-DECEPTION                    
5/26/2020 ,FRAUD-CREDIT CARD                  
5/30/2020 ,INTERFER W/REPORT DOM VIOLENCE     
5/30/2020 ,DRIVING UNDER SUSPENDED LICENSE    
5/30/2020 ,BATTERY-DOMESTIC                   
5/30/2020 ,ENDANG LIFE/HEALTH OF CHILD        
5/29/2020 ,DRIVING UNDER SUSPENDED LICENSE    
5/29/2020 ,ACCIDENT INVOLVING NON-INJURY      
