Date Occurred ,Crime Description
2/13/2021 ,SEXUAL-ASSAULT-CRIMINAL            
2/23/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
2/23/2021 ,WARRANT-IN STATE                   
4/23/2021 ,ENDANG LIFE/HEALTH OF CHILD        
4/23/2021 ,ASSIST SICK & INJURED              
4/23/2021 ,BATTERY-DOMESTIC                   
4/24/2021 ,SEXUAL-ASSAULT-CRIMINAL            
4/17/2021 ,IMPROPER LANE USAGE-ONE-WAY ST     
4/10/2021 ,NO VALID DL DRIVERS LICENSE        
4/22/2021 ,SPEEDING (RADAR)                   
4/27/2021 ,SEXUAL-ASSAULT-CRIMINAL            
4/28/2021 ,BATTERY                            
4/18/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
2/01/2021 ,FRAUD-DECEPTION                    
4/28/2021 ,THEFT $500 AND UNDER               
5/22/2021 ,NO TAILLIGHTS                      
6/17/2021 ,IMPOUNDED VEHICLE                  
6/17/2021 ,DRIVING UNDER REVOKED LICENSE      
6/17/2021 ,ACCIDENT INVOLVING INJURY          
5/14/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/14/2021 ,FAILURE TO YIELD PRIVATE ROAD      
6/19/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/19/2021 ,NO VALID DL DRIVERS LICENSE        
6/19/2021 ,IMPROPER LANE USAGE                
6/19/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
6/19/2021 ,IMPOUNDED VEHICLE                  
6/18/2021 ,BATTERY-DOMESTIC                   
6/18/2021 ,BATTERY-DOMESTIC                   
6/17/2021 ,BURGLARY RESIDENTIAL               
6/18/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/16/2021 ,VIOLATION OF BAIL BOND             
5/18/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/18/2021 ,ACCIDENT HIT AND RUN               
6/20/2021 ,ACCIDENT HIT AND RUN               
6/20/2021 ,IMPOUNDED VEHICLE                  
6/20/2021 ,ACCIDENT INVOLVING OTHER CITY PROP 
6/20/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/21/2021 ,FAILURE TO YIELD AT INTERSECTION   
6/21/2021 ,MOTORCYCLE VIOLATIONS              
6/21/2021 ,ACCIDENT INVOLVING INJURY          
6/21/2021 ,NO VALID DL DRIVERS LICENSE        
6/21/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
6/21/2021 ,IMPOUNDED VEHICLE                  
6/21/2021 ,DRIVING UNDER INFLUENCE-DRUGS      
6/21/2021 ,IMPOUNDED VEHICLE                  
6/17/2021 ,FAILURE TO REDUCE SPEED            
6/17/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/19/2021 ,BATTERY-DOMESTIC                   
6/20/2021 ,AGG DISCHARGE OF FIREARM           
6/20/2021 ,RECKLESS DISCHARGE OF A FIREARM    
6/21/2021 ,BATTERY-DOMESTIC                   
6/18/2021 ,DEATH INVESTIGATION                
6/21/2021 ,THEFT $500 AND UNDER               
6/21/2021 ,TRESPASS-RESIDENCE                 
6/21/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/19/2021 ,HARASSMENT BY TELEPHONE            
2/20/2021 ,CRISIS INTERVEN. - SUICIDE IDEATION
2/20/2021 ,ASSIST OTHER POLICE DEPT           
2/21/2021 ,TRESPASS-RESIDENCE                 
2/21/2021 ,HARASSMENT BY TELEPHONE            
2/21/2021 ,BATTERY-DOMESTIC                   
2/19/2021 ,BURGLARY RESIDENTIAL               
2/19/2021 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
2/19/2021 ,WARRANT-IN STATE                   
2/19/2021 ,DEL/POSS W/INTENT DELIVER METH     
2/19/2021 ,UNLAWFUL POSS/USE WEAPON BY FELON  
2/19/2021 ,SEARCH WARRANT SERVICE             
2/12/2021 ,OTHER TRAFFIC RELATED INCIDENTS    
2/23/2021 ,TRESPASS TO LAND/REAL PROPERTY     
2/23/2021 ,HOME INVASION                      
2/23/2021 ,ASSAULT-AGGRAVATED                 
2/23/2021 ,WARRANT-IN STATE                   
2/21/2021 ,THEFT OVER $500                    
2/21/2021 ,FIELD INTERVIEW                    
2/19/2021 ,FOUND ARTICLES                     
2/24/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
2/23/2021 ,CRIMINAL DAMAGE TO PROPERTY        
2/23/2021 ,TRESPASS TO LAND/REAL PROPERTY     
4/17/2021 ,BURGLARY FROM MOTOR VEHICLE        
4/14/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/15/2021 ,HARASSMENT BY ELECTRONIC COMMUNICAT
4/16/2021 ,BATTERY-DOMESTIC                   
4/16/2021 ,BATTERY-DOMESTIC                   
4/16/2021 ,BATTERY-DOMESTIC                   
4/15/2021 ,FIELD INTERVIEW                    
4/19/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
4/19/2021 ,BATTERY-DOMESTIC                   
4/19/2021 ,BATTERY-DOMESTIC                   
4/19/2021 ,BATTERY                            
4/17/2021 ,LOST ARTICLES                      
2/23/2021 ,BATTERY-AGG DOMESTIC               
2/23/2021 ,BATTERY-DOMESTIC                   
2/21/2021 ,BATTERY-DOMESTIC                   
2/24/2021 ,BATTERY-DOMESTIC                   
2/23/2021 ,SEARCH WARRANT SERVICE             
2/23/2021 ,ASSIST OTHER POLICE DEPT           
2/12/2021 ,OTHER MOVING VIOLATIONS            
2/23/2021 ,DOMESTIC DISPUTE                   
2/21/2021 ,FIELD INTERVIEW                    
2/24/2021 ,IMPOUNDED VEHICLE                  
2/24/2021 ,ACCIDENT HIT AND RUN               
2/24/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
2/24/2021 ,DRIVING UNDER REVOKED LICENSE      
2/24/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/24/2021 ,THEFT-MOTOR VEHICLE                
2/26/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/18/2021 ,THEFT-MOTOR VEHICLE                
4/16/2021 ,DEATH INVESTIGATION                
4/15/2021 ,DEATH INVESTIGATION                
4/08/2021 ,ASSIST OTHER POLICE DEPT           
4/20/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/19/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/19/2021 ,AGG DISCHARGE OF FIREARM           
4/19/2021 ,ASSAULT-AGGRAVATED                 
4/20/2021 ,RECKLESS DISCHARGE OF A FIREARM    
4/20/2021 ,BATTERY-DOMESTIC                   
4/20/2021 ,BATTERY-DOMESTIC                   
4/13/2021 ,THEFT $500 AND UNDER               
4/20/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
4/20/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/22/2021 ,BATTERY-DOMESTIC                   
4/22/2021 ,ASSAULT-AGGRAVATED                 
4/22/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
4/22/2021 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
4/22/2021 ,POSSESSION W/INTENT TO DELIVER     
4/22/2021 ,ASSAULT                            
4/22/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/22/2021 ,RESIST/OBS CORRECT/POLICE/FIRE     
4/22/2021 ,THEFT-IDENTITY                     
6/09/2021 ,BATTERY-DOMESTIC                   
6/10/2021 ,AGG DISCHARGE OF FIREARM           
6/10/2021 ,CURFEW                             
3/19/2021 ,UNLAWFUL USE OF I.D.               
3/20/2021 ,UNLAWFUL USE OF I.D.               
6/06/2021 ,THEFT $500 AND UNDER               
6/01/2021 ,DECEPTIVE PRACTICES                
6/09/2021 ,VIOLATION ORDER PROTECTION         
6/11/2021 ,BATTERY-DOMESTIC                   
6/12/2021 ,ASSAULT-AGGRAVATED                 
6/12/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/12/2021 ,AGG DISCHARGE OF FIREARM           
6/13/2021 ,OTHER TROUBLE/INFO RPT             
5/16/2021 ,IMPROPER LIGHTING/ONE HEADLIGHT    
5/16/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
5/16/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
5/16/2021 ,IMPOUNDED VEHICLE                  
6/13/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/12/2021 ,BATTERY-AGGRAVATED                 
4/30/2021 ,IMPOUNDED VEHICLE                  
4/30/2021 ,FAILURE TO YIELD PRIVATE ROAD      
4/30/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
4/28/2021 ,INDECENT SOLICITATION OF CHILD     
4/26/2021 ,CRIMINAL DAMAGE TO PROPERTY        
4/25/2021 ,FOUND ARTICLES                     
4/30/2021 ,THEFT $500 AND UNDER               
4/24/2021 ,BURGLARY RESIDENTIAL               
4/24/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/01/2021 ,ASSAULT                            
5/01/2021 ,BATTERY-DOMESTIC                   
5/01/2021 ,THEFT-MOTOR VEHICLE                
5/01/2021 ,THEFT $500 AND UNDER               
5/01/2021 ,HEROIN OVERDOSE                    
5/01/2021 ,ASSIST FIRE DEPT                   
5/01/2021 ,USE OF FORCE BY OFFICER            
5/01/2021 ,FIGHTING                           
5/01/2021 ,BATTERY-AGGRAVATED                 
5/01/2021 ,BATTERY-AGGRAVATED                 
5/01/2021 ,AGG DISCHARGE OF FIREARM           
5/01/2021 ,UNLAWFUL USE OF WEAPONS            
5/02/2021 ,USE OF FORCE BY OFFICER            
5/02/2021 ,BATTERY-DOMESTIC                   
5/02/2021 ,RESISTING/OBSTR. OFFICER           
5/02/2021 ,THEFT-MOTOR VEHICLE                
5/02/2021 ,RECOVERED STOLEN VEHICLE           
5/02/2021 ,BURGLARY FROM MOTOR VEHICLE        
5/03/2021 ,THEFT $500 AND UNDER               
5/02/2021 ,DECEPTIVE PRACTICES                
4/30/2021 ,FIELD INTERVIEW                    
4/22/2021 ,FIELD INTERVIEW                    
4/27/2021 ,FIELD INTERVIEW                    
4/23/2021 ,LOST ARTICLES                      
4/28/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/05/2021 ,IMPOUNDED VEHICLE                  
5/05/2021 ,HIT AND RUN                        
5/05/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/05/2021 ,IMPROPER BACKING                   
5/05/2021 ,ACCIDENT HIT AND RUN               
5/02/2021 ,WARRANT-IN STATE                   
4/28/2021 ,SPEEDING (RADAR)                   
5/04/2021 ,ROBBERY                            
5/04/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/05/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/05/2021 ,FAILURE TO YIELD TURNING LEFT      
5/05/2021 ,NO VALID DL DRIVERS LICENSE        
5/05/2021 ,IMPOUNDED VEHICLE                  
5/04/2021 ,THEFT OVER $500                    
6/23/2021 ,BATTERY                            
6/23/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/18/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/18/2021 ,ACCIDENT INVOLVING OTHER CITY PROP 
6/18/2021 ,FAILURE TO YIELD AT INTERSECTION   
6/21/2021 ,BURGLARY RESIDENTIAL               
6/21/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/04/2021 ,BURGLARY                           
5/24/2021 ,TRAFFIC SIGN VIOLATION             
6/24/2021 ,IMPOUNDED VEHICLE                  
6/24/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/24/2021 ,ACCIDENT HIT AND RUN               
6/25/2021 ,IMPOUNDED VEHICLE                  
6/25/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/25/2021 ,ACCIDENT HIT AND RUN               
6/21/2021 ,THEFT OVER $500                    
6/21/2021 ,BURGLARY RESIDENTIAL               
6/21/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/21/2021 ,ACCIDENT HIT AND RUN               
6/21/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/03/2021 ,THEFT $500 AND UNDER               
6/08/2021 ,CRISIS INTERVEN. - OTHER           
6/08/2021 ,FIELD INTERVIEW                    
5/31/2021 ,CHILD ABUSE                        
6/25/2021 ,BURGLARY RESIDENTIAL               
6/27/2021 ,LOST DRIVERS LICENSE/PLATE         
6/28/2021 ,ENDANG LIFE/HEALTH OF CHILD        
6/28/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
6/28/2021 ,IMPOUNDED VEHICLE                  
6/28/2021 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
6/20/2021 ,ACCIDENT ON PRIVATE PROPERTY       
6/20/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/20/2021 ,ACCIDENT HIT AND RUN               
6/23/2021 ,VIOLATION ORDER PROTECTION         
6/24/2021 ,THEFT-MOTOR VEHICLE                
6/01/2021 ,FORGERY                            
6/28/2021 ,SEARCH WARRANT SERVICE             
6/28/2021 ,SWAT DEPLOYMENT                    
6/29/2021 ,BATTERY-DOMESTIC                   
3/01/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
2/04/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
2/04/2021 ,FIELD INTERVIEW                    
2/20/2021 ,EXPIRED REGISTRATION               
2/22/2021 ,FAILURE TO YIELD FROM STOP SIGN    
3/01/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
3/01/2021 ,FIELD INTERVIEW                    
3/02/2021 ,WARRANT-IN STATE                   
2/28/2021 ,FIELD INTERVIEW                    
2/28/2021 ,FIELD INTERVIEW                    
3/02/2021 ,PUBLIC INDECENCY                   
2/12/2021 ,THEFT $500 AND UNDER               
3/03/2021 ,IMPOUNDED VEHICLE                  
3/03/2021 ,ACCIDENT INVOLVING NON-INJURY      
3/03/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
3/03/2021 ,FAILURE TO REDUCE SPEED            
3/03/2021 ,IMPOUNDED VEHICLE                  
3/03/2021 ,DRIVING UNDER SUSPENDED LICENSE    
3/03/2021 ,CRIMINAL DAMAGE TO PROPERTY        
3/04/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
3/04/2021 ,FIELD INTERVIEW                    
3/03/2021 ,RECKLESS DISCHARGE OF A FIREARM    
2/22/2021 ,DRIVING UNDER REVOKED LICENSE      
2/22/2021 ,SPEEDING (RADAR)                   
3/05/2021 ,BREATH ALCOHOL OVER LIMIT          
3/05/2021 ,IMPOUNDED VEHICLE                  
3/05/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
3/05/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
3/05/2021 ,ACCIDENT HIT AND RUN               
6/30/2021 ,THEFT $500 AND UNDER               
1/24/2021 ,FAILURE TO YIELD AT INTERSECTION   
1/24/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/25/2021 ,AGGR UNLAWFUL USE OF WEAPON        
1/25/2021 ,WARRANT-IN STATE                   
1/25/2021 ,PROPERTY FORFEITURE-MAINTAIN PUBLIC
1/25/2021 ,UNLAWFUL CANNABIS MANUFACTURING    
1/25/2021 ,VIOLATION ORDER PROTECTION         
1/25/2021 ,SEARCH WARRANT SERVICE             
1/25/2021 ,AGG DISCHARGE OF FIREARM           
1/25/2021 ,IMPOUNDED VEHICLE                  
1/24/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/26/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
1/26/2021 ,FIELD INTERVIEW                    
1/11/2021 ,THEFT $500 AND UNDER               
1/11/2021 ,DECEPTIVE PRACTICES                
1/26/2021 ,THEFT OVER $500                    
1/24/2021 ,EXPIRED REGISTRATION               
1/24/2021 ,DISORDERLY CONDUCT-ALL OTHER       
1/28/2021 ,BATTERY-DOMESTIC                   
1/28/2021 ,ASSAULT-AGGRAVATED                 
1/29/2021 ,CONTROLLED SUBSTANCE-LOOK-ALIKE    
1/29/2021 ,IMPROPER LANE USAGE-ONE-WAY ST     
1/29/2021 ,DRIVING UNDER THE INFL-ALCOHOL     
1/29/2021 ,IMPOUNDED VEHICLE                  
1/29/2021 ,CONTROLLED SUBSTANCE-POSSESSION    
1/29/2021 ,ACCIDENT HIT AND RUN               
1/29/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
1/29/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
4/19/2021 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
4/22/2021 ,BATTERY-AGG DOMESTIC               
4/22/2021 ,BATTERY-DOMESTIC                   
4/21/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/21/2021 ,ACCIDENT ON PRIVATE PROPERTY       
4/21/2021 ,ACCIDENT HIT AND RUN               
4/17/2021 ,ACCIDENT INVOLVING NON-INJURY      
4/17/2021 ,ACCIDENT HIT AND RUN               
4/16/2021 ,FIELD INTERVIEW                    
4/16/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
6/09/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
6/09/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
6/09/2021 ,BATTERY-DOMESTIC                   
6/10/2021 ,IMPOUNDED VEHICLE                  
6/10/2021 ,NO VALID DL DRIVERS LICENSE        
6/10/2021 ,TRAFFIC SIGNAL VIOLATION           
6/10/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
6/10/2021 ,DEATH INVESTIGATION                
6/10/2021 ,OTHER INVESTIGATION QUASI-CRIMINAL 
2/10/2021 ,UNLAWFUL USE OF I.D.               
3/19/2021 ,UNLAWFUL USE OF I.D.               
6/11/2021 ,THEFT OVER $500                    
6/12/2021 ,DRIVING UNDER THE INFL-ALCOHOL     
6/12/2021 ,IMPROPER LANE USAGE                
6/12/2021 ,EXPIRED REGISTRATION               
6/12/2021 ,ACCIDENT INVOLVING INJURY          
6/12/2021 ,ILLEGAL TRANSPORTATION OF LIQUOR   
6/12/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
6/12/2021 ,ACCIDENT ON PRIVATE PROPERTY       
6/04/2021 ,BURGLARY                           
6/15/2021 ,USE OF FORCE BY OFFICER            
6/15/2021 ,RESIST/OBS CORRECT/POLICE/FIRE     
6/15/2021 ,WARRANT-IN STATE                   
6/15/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/15/2021 ,BURGLARY                           
6/15/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/15/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/16/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
6/16/2021 ,FAILURE TO REDUCE SPEED            
6/16/2021 ,DRIVING UNDER REVOKED LICENSE      
6/16/2021 ,WARRANT-IN STATE                   
6/16/2021 ,ACCIDENT INVOLVING NON-INJURY      
6/16/2021 ,IMPOUNDED VEHICLE                  
6/15/2021 ,FOUND ARTICLES                     
1/05/2021 ,MISSING PERSON ADULT/FEMALE        
1/09/2021 ,THEFT OVER $500                    
1/10/2021 ,BATTERY-DOMESTIC                   
1/10/2021 ,CRISIS INTERVEN. - PARENT/JUVENILE 
1/10/2021 ,ASSAULT                            
1/09/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/09/2021 ,NO VALID DL DRIVERS LICENSE        
1/09/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
1/11/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/08/2021 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
1/11/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
1/11/2021 ,FIELD INTERVIEW                    
1/10/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
1/10/2021 ,FIELD INTERVIEW                    
6/12/2021 ,ACCIDENT W/NON-VEH PROP DAMAGE     
6/12/2021 ,IMPOUNDED VEHICLE                  
6/11/2021 ,THEFT $500 AND UNDER               
6/11/2021 ,DISORDERLY CONDUCT-ALL OTHER       
6/11/2021 ,TRESPASS TO LAND/REAL PROPERTY     
6/07/2021 ,ACCIDENT INVOLVING INJURY          
6/07/2021 ,FAILURE TO REDUCE SPEED            
6/04/2021 ,TRAFFIC SIGNAL VIOLATION           
6/04/2021 ,ACCIDENT INVOLVING INJURY          
6/04/2021 ,FAILURE TO REDUCE SPEED            
6/14/2021 ,BATTERY-DOMESTIC                   
6/16/2021 ,CRIMINAL DAMAGE TO PROPERTY        
6/07/2021 ,THEFT $500 AND UNDER               
5/11/2021 ,IMPROPER USE OF SIGNAL             
5/11/2021 ,NO VALID DL DRIVERS LICENSE        
6/16/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
6/16/2021 ,MISSING PERSON ADULT/FEMALE        
5/18/2021 ,SPEEDING (RADAR)                   
5/16/2021 ,EXPIRED REGISTRATION               
1/03/2021 ,FIELD INTERVIEW                    
1/05/2021 ,PEDESTRIAN STOPS                   
1/10/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/10/2021 ,OTHER TROUBLE/INFO RPT             
1/10/2021 ,MISSING PERSON ADULT/FEMALE        
1/10/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/13/2021 ,HARASSMENT BY ELECTRONIC COMMUNICAT
1/12/2021 ,THEFT OVER $500                    
1/12/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/12/2021 ,ACCIDENT HIT AND RUN               
3/31/2021 ,SEXUAL ABUSE-CRIMINAL              
3/31/2021 ,CRISIS INTERVEN. - FAMILY          
3/31/2021 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
3/31/2021 ,SUICIDE ATTEMPT/CUTTING            
4/01/2021 ,ASSAULT-AGGRAVATED                 
4/01/2021 ,USE OF FORCE BY OFFICER            
3/24/2021 ,FAILURE TO YIELD PRIVATE ROAD      
3/24/2021 ,ACCIDENT INVOLVING NON-INJURY      
2/20/2021 ,UNLAWFUL USE OF I.D.               
4/01/2021 ,LOST ARTICLES                      
4/02/2021 ,BURGLARY FROM MOTOR VEHICLE        
4/02/2021 ,BATTERY-DOMESTIC                   
5/18/2021 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
5/18/2021 ,BATTERY-DOMESTIC                   
5/18/2021 ,BATTERY-DOMESTIC                   
5/18/2021 ,THEFT FROM MOTOR VEHICLE           
5/16/2021 ,THEFT $500 AND UNDER               
5/17/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
5/17/2021 ,FAILURE TO REDUCE SPEED            
5/17/2021 ,ACCIDENT INVOLVING NON-INJURY      
5/20/2021 ,CRIMINAL DAMAGE TO PROPERTY        
5/19/2021 ,BATTERY-AGGRAVATED                 
5/19/2021 ,USE OF FORCE BY OFFICER            
5/19/2021 ,BATTERY-DOMESTIC                   
5/19/2021 ,BATTERY-DOMESTIC                   
5/19/2021 ,RESIST/OBS CORRECT/POLICE/FIRE     
5/19/2021 ,WARRANT-IN STATE                   
5/16/2021 ,SUICIDE ATTEMPT-OTHER MEANS        
5/19/2021 ,CRIMINAL DAMAGE TO PROPERTY        
1/10/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
1/10/2021 ,FIELD INTERVIEW                    
1/09/2021 ,IMPOUNDED VEHICLE                  
1/01/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/01/2021 ,ACCIDENT INVOLVING OTHER CITY VEH  
1/03/2021 ,THEFT-MOTOR VEHICLE                
1/03/2021 ,TELEPHONE THREAT                   
1/12/2021 ,MISSING PERSON ADULT/FEMALE        
1/14/2021 ,HARASSMENT BY ELECTRONIC COMMUNICAT
1/14/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/14/2021 ,FAILURE TO REDUCE SPEED            
1/14/2021 ,IMPOUNDED VEHICLE                  
1/14/2021 ,ACCIDENT HIT AND RUN               
1/14/2021 ,LEAVING THE SCENE OF AN ACCIDENT   
1/14/2021 ,OPERATE UNINSURED MOTOR VEHICLE    
1/08/2021 ,ACCIDENT INVOLVING NON-INJURY      
1/08/2021 ,ACCIDENT ON PRIVATE PROPERTY       
1/08/2021 ,ACCIDENT HIT AND RUN               
1/14/2021 ,CRISIS INTERVEN. - MENTAL ILLNESS  
1/14/2021 ,TRESPASSING                        
1/14/2021 ,RETAIL THEFT                       
1/12/2021 ,THEFT $500 AND UNDER               
1/14/2021 ,RETAIL THEFT                       
1/18/2021 ,MOB ACTION                         
1/18/2021 ,ROBBERY-AGGRAVATED                 
1/18/2021 ,UNLAWFUL POSS/USE WEAPON BY FELON  
1/18/2021 ,BATTERY-AGGRAVATED                 
