Date Occurred ,Crime Description
10/12/2019,BURGLARY FROM MOTOR VEHICLE        
10/14/2019,ACCIDENT INVOLVING INJURY          
10/14/2019,TRAFFIC SIGNAL VIOLATION           
10/14/2019,FIELD INTERVIEW                    
10/14/2019,FIELD INTERVIEW                    
9/27/2019 ,LOST DRIVERS LICENSE/PLATE         
9/27/2019 ,LOST ARTICLES                      
2/24/2019 ,UNLAWFUL USE OF I.D.               
5/05/2019 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
4/30/2019 ,SPEEDING (RADAR)                   
5/04/2019 ,ELECTRONIC COMMUNICATION-VOICE     
5/04/2019 ,ELECTRONIC COMMUNICATION-VOICE     
5/05/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
5/07/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
5/07/2019 ,IMPOUNDED VEHICLE                  
5/06/2019 ,ENDANG LIFE/HEALTH OF CHILD        
5/06/2019 ,BATTERY-AGG-CHILD                  
5/07/2019 ,CRIMINAL DAMAGE TO PROPERTY        
4/30/2019 ,FIELD INTERVIEW                    
5/02/2019 ,IMPROPER PARKING ON ROADWAY        
6/03/2019 ,WARRANT-IN STATE                   
6/05/2019 ,THEFT $500 AND UNDER               
6/01/2019 ,BATTERY-AGG DOMESTIC               
6/01/2019 ,BATTERY-DOMESTIC                   
6/06/2019 ,CRISIS INTERVEN. - DOMESTIC TROUBLE
6/06/2019 ,DISORDERLY CONDUCT-ALL OTHER       
6/06/2019 ,USE OF FORCE BY OFFICER            
6/06/2019 ,RESIST/OBS CORRECT/POLICE/FIRE     
6/06/2019 ,MENTAL CASE-TRANSPORTATION         
6/09/2019 ,FIELD INTERVIEW                    
6/07/2019 ,BURGLARY FROM MOTOR VEHICLE        
6/09/2019 ,THEFT-RETAIL                       
6/09/2019 ,WARRANT-IN STATE                   
6/09/2019 ,THEFT-RETAIL                       
6/03/2019 ,DISORDERLY CONDUCT                 
6/02/2019 ,INTERFER W/REPORT DOM VIOLENCE     
6/02/2019 ,BATTERY-DOMESTIC                   
4/30/2019 ,ACCIDENT INVOLVING NON-INJURY      
4/30/2019 ,FAILURE TO REDUCE SPEED            
4/11/2019 ,SEXUAL ABUSE-AGGRAVATED            
4/11/2019 ,SEXUAL ABUSE-AGGRAVATED            
4/11/2019 ,WARRANT-IN STATE                   
4/11/2019 ,PREDATORY CRIM SEX ASSAULT OF CHILD
4/25/2019 ,ELECTRONIC COMMUNICATION-VOICE     
4/30/2019 ,EXPIRED REGISTRATION               
4/29/2019 ,IMPROPER USE OF SIGNAL             
4/03/2019 ,ACCIDENT INVOLVING INJURY          
4/03/2019 ,IMPROPER LANE USAGE                
5/02/2019 ,ACCIDENT INVOLVING INJURY          
5/02/2019 ,IMPROPER LANE USAGE                
5/03/2019 ,MISSING PERSON ADULT/FEMALE        
5/03/2019 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
5/05/2019 ,DRIVING UNDER REVOKED LICENSE      
5/05/2019 ,WARRANT-IN STATE                   
5/05/2019 ,IMPOUNDED VEHICLE                  
6/04/2019 ,VOID FILE NUMBER                   
6/02/2019 ,ACCIDENT INVOLVING INJURY          
6/02/2019 ,ACCIDENT INVOLVING PEDESTRIAN      
5/22/2019 ,DECEPTIVE PRACTICES                
6/02/2019 ,FOUND ARTICLES                     
6/03/2019 ,CRIMINAL DAMAGE TO PROPERTY        
6/04/2019 ,BURGLARY RESIDENTIAL               
5/26/2019 ,SEAT BELT-DRIVER & PASSENGER       
5/28/2019 ,TRAFFIC SIGN VIOLATION             
5/28/2019 ,SEAT BELT-DRIVER & PASSENGER       
5/25/2019 ,NO VALID DL DRIVERS LICENSE        
9/24/2019 ,BATTERY-DOMESTIC                   
9/24/2019 ,CRISIS INTERVEN. - DOMESTIC TROUBLE
9/19/2019 ,ACCIDENT ON PRIVATE PROPERTY       
9/19/2019 ,ACCIDENT INVOLVING NON-INJURY      
9/19/2019 ,ACCIDENT HIT AND RUN               
9/21/2019 ,ACCIDENT INVOLVING NON-INJURY      
9/21/2019 ,IMPROPER LANE USAGE                
9/21/2019 ,ACCIDENT INVOLVING NON-INJURY      
9/21/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
9/21/2019 ,CRISIS INTERVEN. - DOMESTIC TROUBLE
9/21/2019 ,ASSIST SICK & INJURED              
9/24/2019 ,IMPOUNDED VEHICLE                  
9/24/2019 ,DRIVING UNDER SUSPENDED LICENSE    
9/03/2019 ,EXPIRED REGISTRATION               
9/14/2019 ,DECEPTIVE PRACTICES                
9/12/2019 ,FIELD INTERVIEW                    
9/12/2019 ,FIELD INTERVIEW                    
9/14/2019 ,FIELD INTERVIEW                    
9/25/2019 ,CRISIS INTERVEN. - PARENT/JUVENILE 
9/25/2019 ,CRISIS INTERVEN. - SUICIDE IDEATION
10/22/2019,FOUND ARTICLES                     
10/17/2019,SPEEDING (RADAR)                   
10/17/2019,NO REAR REGISTRATION LIGHT         
10/17/2019,SPEEDING (RADAR)                   
10/17/2019,OBSTRUCTED REG/IMPROP DISPLAY      
10/17/2019,NO REAR REGISTRATION LIGHT         
10/23/2019,BURGLARY FROM MOTOR VEHICLE        
10/21/2019,BURGLARY RESIDENTIAL               
10/16/2019,SPEEDING (RADAR)                   
4/08/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
4/08/2019 ,TRAFFIC SIGN VIOLATION             
4/07/2019 ,SUICIDE ATTEMPT/CUTTING            
4/07/2019 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
4/07/2019 ,ACCIDENT INVOLVING NON-INJURY      
4/07/2019 ,FAILURE TO REDUCE SPEED            
4/07/2019 ,ACCIDENT ON PRIVATE PROPERTY       
4/07/2019 ,ACCIDENT INVOLVING NON-INJURY      
4/07/2019 ,ACCIDENT HIT AND RUN               
4/08/2019 ,FOUND ARTICLES                     
4/08/2019 ,DRIVING UNDER SUSPENDED LICENSE    
4/08/2019 ,IMPOUNDED VEHICLE                  
5/05/2019 ,C.P.D. DAMAGED APPAREL             
5/05/2019 ,MURDER-FIRST DEGREE                
5/05/2019 ,IMPOUNDED VEHICLE                  
5/03/2019 ,CRISIS INTERVEN. - SUICIDE IDEATION
5/04/2019 ,DOMESTIC DISPUTE                   
5/04/2019 ,CRIMINAL DAMAGE TO PROPERTY        
5/04/2019 ,ASSAULT                            
5/04/2019 ,ACCIDENT INVOLVING INJURY          
5/04/2019 ,IMPROPER LANE USAGE                
5/04/2019 ,ACCIDENT W/NON-VEH PROP DAMAGE     
4/23/2019 ,ELECTRONIC COMMUNICATION-VOICE     
4/23/2019 ,ELECTRONIC COMMUNICATION-VOICE     
4/23/2019 ,ELECTRONIC COMMUNICATION-VOICE     
4/23/2019 ,ELECTRONIC COMMUNICATION-VOICE     
4/15/2019 ,ACCIDENT INVOLVING NON-INJURY      
4/15/2019 ,ACCIDENT HIT AND RUN               
2/04/2019 ,SEXUAL-ASSAULT-CRIMINAL            
10/16/2019,TRAFFIC SIGNAL VIOLATION           
10/22/2019,THEFT-MOTOR VEHICLE                
10/23/2019,BATTERY-DOMESTIC                   
10/23/2019,VIOLATION OF BAIL BOND             
10/23/2019,THEFT-MOTOR VEHICLE                
2/22/2019 ,UNLAWFUL USE OF I.D.               
10/23/2019,ASSAULT-AGGRAVATED                 
10/20/2019,SEXUAL ABUSE-AGGRAVATED            
10/23/2019,BATTERY-DOMESTIC                   
10/23/2019,OPERATE UNINSURED MOTOR VEHICLE    
10/23/2019,ACCIDENT INVOLVING NON-INJURY      
10/23/2019,FAILURE TO REDUCE SPEED            
10/24/2019,IMPROPER LANE USAGE                
10/24/2019,OPERATE UNINSURED MOTOR VEHICLE    
10/24/2019,ACCIDENT INVOLVING NON-INJURY      
10/20/2019,IMPROPER LANE USAGE                
10/20/2019,OPERATE UNINSURED MOTOR VEHICLE    
11/24/2019,DOMESTIC DISPUTE                   
11/24/2019,CRISIS INTERVEN. - DOMESTIC TROUBLE
11/26/2019,THEFT $500 AND UNDER               
11/23/2019,OTHER EQUIPMENT VIOLATIONS         
11/23/2019,TRAFFIC SIGN VIOLATION             
11/26/2019,THEFT-MOTOR VEHICLE                
11/26/2019,OTHER TRAFFIC TICKETS              
11/18/2019,SPEEDING (RADAR)                   
11/26/2019,DRIVING UNDER INFLUENCE-DRUGS      
11/26/2019,IMPOUNDED VEHICLE                  
11/23/2019,RETAIL THEFT                       
11/26/2019,OPERATE UNINSURED MOTOR VEHICLE    
7/14/2019 ,BURGLARY RESIDENTIAL               
7/24/2019 ,TRESPASS-RESIDENCE                 
7/24/2019 ,CRIMINAL DAMAGE TO PROPERTY        
7/24/2019 ,USE OF FORCE BY OFFICER            
7/24/2019 ,DOMESTIC DISPUTE                   
7/25/2019 ,CRISIS INTERVEN. - SUICIDE IDEATION
7/25/2019 ,CRISIS INTERVEN. - DRUGS           
7/24/2019 ,TRAFFIC SIGNAL VIOLATION           
7/24/2019 ,ACCIDENT INVOLVING INJURY          
7/23/2019 ,ACCIDENT INVOLVING NON-INJURY      
7/23/2019 ,ACCIDENT HIT AND RUN               
7/22/2019 ,BURGLARY FROM MOTOR VEHICLE        
7/15/2019 ,THEFT $500 AND UNDER               
7/25/2019 ,LOST ARTICLES                      
7/25/2019 ,ACCIDENT INVOLVING NON-INJURY      
7/25/2019 ,IMPROPER LANE USAGE                
7/24/2019 ,THEFT $500 AND UNDER               
7/22/2019 ,CRIMINAL DAMAGE TO PROPERTY        
7/25/2019 ,TRESPASS TO LAND/REAL PROPERTY     
7/26/2019 ,NO VALID DL DRIVERS LICENSE        
7/26/2019 ,SPEEDING (RADAR)                   
7/26/2019 ,IMPROPER BACKING                   
7/26/2019 ,IMPOUNDED VEHICLE                  
8/27/2019 ,VOID FILE NUMBER                   
8/17/2019 ,IMPROPER LANE USAGE                
8/17/2019 ,ELECTRONIC COMMUNICATION-TEXTING   
8/14/2019 ,ELECTRONIC COMMUNICATION-VOICE     
8/25/2019 ,BATTERY-DOMESTIC                   
8/25/2019 ,BATTERY-DOMESTIC                   
9/07/2019 ,IMPROPER LANE USAGE                
10/04/2019,MISSING PERSON ADULT/MALE          
10/04/2019,SUICIDE THREAT-NO ATTEMPT          
10/04/2019,CRISIS INTERVEN. - SUICIDE IDEATION
10/04/2019,ASSIST SICK & INJURED              
10/04/2019,USE OF FORCE BY OFFICER            
10/04/2019,CRISIS INTERVEN. - AMBULANCE CALL  
6/07/2019 ,BURGLARY RESIDENTIAL               
10/05/2019,THEFT-RETAIL                       
10/05/2019,UNLAWFUL USE OF WEAPONS            
10/05/2019,TRAFFIC SIGNAL VIOLATION           
10/05/2019,DRIVING UNDER SUSPENDED LICENSE    
10/05/2019,IMPOUNDED VEHICLE                  
10/05/2019,OPERATE UNINSURED MOTOR VEHICLE    
10/25/2019,FIELD INTERVIEW                    
10/25/2019,CRISIS INTERVEN. - DRUGS           
10/31/2019,CRIMINAL DAMAGE TO PROPERTY        
11/02/2019,BATTERY-DOMESTIC                   
11/03/2019,BATTERY                            
10/25/2019,DRIVING WITHOUT LIGHTS             
10/22/2019,RESISTING/OBSTR. OFFICER           
10/22/2019,USE OF FORCE BY OFFICER            
11/01/2019,ACCIDENT INVOLVING NON-INJURY      
11/01/2019,NO VALID DL DRIVERS LICENSE        
11/01/2019,FAILURE TO YIELD AT INTERSECTION   
10/25/2019,IMPROPER LANE USAGE                
10/25/2019,ACCIDENT INVOLVING NON-INJURY      
10/29/2019,SPEEDING (RADAR)                   
10/29/2019,SPEEDING (RADAR)                   
5/01/2019 ,IMPROPER LIGHTING/ONE HEADLIGHT    
5/03/2019 ,EXPIRED REGISTRATION               
5/03/2019 ,NO REAR REGISTRATION LIGHT         
5/05/2019 ,IMPROPER USE OF SIGNAL             
5/07/2019 ,CRISIS INTERVEN. - SUICIDE IDEATION
5/05/2019 ,BURGLARY FROM MOTOR VEHICLE        
5/07/2019 ,BURGLARY FROM MOTOR VEHICLE        
5/06/2019 ,BURGLARY FROM MOTOR VEHICLE        
5/08/2019 ,FIELD INTERVIEW                    
5/06/2019 ,FIELD INTERVIEW                    
5/05/2019 ,OTHER TROUBLE/INFO RPT             
6/03/2019 ,WARRANT-IN STATE                   
6/07/2019 ,ASSAULT -CITY                      
6/07/2019 ,BATTERY -CITY                      
6/07/2019 ,THEFT GENERALLY                    
6/07/2019 ,DOMESTIC DISPUTE                   
6/07/2019 ,BATTERY-DOMESTIC                   
6/07/2019 ,SUICIDE THREAT-NO ATTEMPT          
6/07/2019 ,CRISIS INTERVEN. - SUICIDE IDEATION
6/08/2019 ,CRISIS INTERVEN. - SUICIDE ATTEMPT 
6/08/2019 ,SUICIDE ATTEMPT/DRUGS              
6/06/2019 ,HEROIN OVERDOSE                    
6/05/2019 ,ACCIDENT HIT AND RUN               
6/05/2019 ,ACCIDENT INVOLVING NON-INJURY      
6/05/2019 ,ACCIDENT W/NON-VEH PROP DAMAGE     
6/05/2019 ,ACCIDENT ON PRIVATE PROPERTY       
6/03/2019 ,ACCIDENT INVOLVING NON-INJURY      
6/03/2019 ,IMPROPER LANE USAGE                
6/09/2019 ,CRIMINAL DAMAGE TO PROPERTY        
10/16/2019,TRAFFIC SIGN VIOLATION             
10/16/2019,CONTROLLED SUBSTANCE-POSSESSION    
10/16/2019,CONTROLLED SUBSTANCE-LOOK-ALIKE    
10/16/2019,IMPROPER LANE USAGE                
10/16/2019,ACCIDENT INVOLVING NON-INJURY      
11/12/2019,IMPROPER LANE USAGE                
11/14/2019,SEXUAL-ASSAULT-CRIMINAL            
11/15/2019,ACCIDENT INVOLVING INJURY          
11/15/2019,FAILURE TO REDUCE SPEED            
11/16/2019,RESIST/OBS CORRECT/POLICE/FIRE     
11/16/2019,THEFT-RETAIL                       
11/12/2019,VOID FILE NUMBER                   
11/14/2019,ACCIDENT INVOLVING PEDESTRIAN      
11/14/2019,FAILURE TO YIELD PEDESTRIAN        
11/14/2019,ACCIDENT INVOLVING INJURY          
11/18/2019,CRIMINAL DAMAGE TO PROPERTY        
11/15/2019,DEATH INVESTIGATION                
11/16/2019,FOUND ARTICLES                     
11/18/2019,WARRANT-IN STATE                   
11/19/2019,FAILURE TO YIELD TURNING LEFT      
11/19/2019,NO VALID DL DRIVERS LICENSE        
11/19/2019,IMPOUNDED VEHICLE                  
11/19/2019,ACCIDENT INVOLVING INJURY          
11/19/2019,RECKLESS DRIVING                   
11/19/2019,ACCIDENT ON PRIVATE PROPERTY       
11/19/2019,IMPOUNDED VEHICLE                  
11/19/2019,THEFT $500 AND UNDER               
11/14/2019,SEXUAL ABUSE-CRIMINAL              
11/19/2019,RUNAWAY - MINOR REQUIRE AUTH INTER 
6/09/2019 ,FOUND ARTICLES                     
6/09/2019 ,DRIVING UNDER REVOKED LICENSE      
6/09/2019 ,TERRY STOPS                        
6/09/2019 ,BATTERY                            
6/09/2019 ,THEFT OVER $500                    
6/09/2019 ,CRIMINAL DAMAGE TO PROPERTY        
6/10/2019 ,ACCIDENT INVOLVING NON-INJURY      
6/10/2019 ,NO VALID DL DRIVERS LICENSE        
6/10/2019 ,IMPOUNDED VEHICLE                  
6/10/2019 ,IMPROPER BACKING                   
6/07/2019 ,ACCIDENT INVOLVING INJURY          
6/07/2019 ,FAILURE TO REDUCE SPEED            
6/05/2019 ,THEFT-RETAIL                       
6/08/2019 ,BURGLARY FROM MOTOR VEHICLE        
6/08/2019 ,MISSING PERSON ADULT/MALE          
6/07/2019 ,ACCIDENT INVOLVING NON-INJURY      
6/07/2019 ,ACCIDENT HIT AND RUN               
6/11/2019 ,BATTERY-AGGRAVATED                 
6/11/2019 ,DRIVING UNDER SUSPENDED LICENSE    
6/10/2019 ,RUNAWAY - MINOR REQUIRE AUTH INTER 
6/10/2019 ,BURGLARY FROM MOTOR VEHICLE        
6/11/2019 ,THEFT $500 AND UNDER               
6/11/2019 ,DECEPTIVE PRACTICES                
6/10/2019 ,ACCIDENT INVOLVING NON-INJURY      
6/10/2019 ,FAILURE TO REDUCE SPEED            
6/23/2019 ,SPEEDING (RADAR)                   
6/23/2019 ,ELECTRONIC COMMUNICATION-VOICE     
5/24/2019 ,VOID FILE NUMBER                   
7/16/2019 ,BURGLARY FROM MOTOR VEHICLE        
5/25/2019 ,SPEEDING (RADAR)                   
5/25/2019 ,OPERATE UNINSURED MOTOR VEHICLE    
6/03/2019 ,IMPROPER LANE USAGE                
6/03/2019 ,ACCIDENT INVOLVING NON-INJURY      
6/01/2019 ,DISOBEY TRAFFIC SIGNAL/RR CROSSING 
5/30/2019 ,DECEPTIVE PRACTICES                
6/03/2019 ,THEFT-RETAIL                       
6/05/2019 ,THEFT-RETAIL                       
6/05/2019 ,THEFT-RETAIL                       
6/05/2019 ,CRISIS INTERVEN. - OTHER           
6/02/2019 ,THEFT OVER $500                    
6/05/2019 ,FAILURE TO REDUCE SPEED            
6/05/2019 ,ACCIDENT INVOLVING NON-INJURY      
5/28/2019 ,SALES OF TOBACCO TO MINORS         
5/28/2019 ,SALES OF TOBACCO TO MINORS         
5/31/2019 ,ELECTRONIC COMMUNICATION-VOICE     
6/01/2019 ,TERRY STOPS                        
6/01/2019 ,FIELD INTERVIEW                    
5/28/2019 ,SPEEDING (RADAR)                   
6/04/2019 ,IMPROPER LANE USAGE                
6/04/2019 ,ACCIDENT INVOLVING NON-INJURY      
7/12/2019 ,FOUND ARTICLES                     
7/11/2019 ,WARRANT-IN STATE                   
7/10/2019 ,WARRANT-IN STATE                   
7/10/2019 ,WARRANT-IN STATE                   
7/11/2019 ,FAILURE TO YIELD TURNING LEFT      
7/11/2019 ,ACCIDENT INVOLVING INJURY          
7/10/2019 ,BURGLARY RESIDENTIAL               
7/11/2019 ,OTHER TROUBLE/INFO RPT             
11/26/2019,ACCIDENT INVOLVING NON-INJURY      
11/26/2019,DRIVING UNDER SUSPENDED LICENSE    
11/26/2019,FAILURE TO YIELD TURNING LEFT      
11/17/2019,FAILURE TO YIELD TURNING LEFT      
11/17/2019,ACCIDENT INVOLVING NON-INJURY      
11/26/2019,FOUND ARTICLES                     
11/20/2019,FIELD INTERVIEW                    
11/16/2019,OPERATE UNINSURED MOTOR VEHICLE    
11/16/2019,DRIVING WITHOUT LIGHTS             
11/23/2019,OTHER TRAFFIC TICKETS              
11/23/2019,TRAFFIC SIGN VIOLATION             
11/16/2019,SPEEDING (RADAR)                   
10/15/2019,DISORDERLY CONDUCT-ALL OTHER       
11/20/2019,SALES OF TOBACCO TO MINORS         
11/28/2019,THEFT-MOTOR VEHICLE                
11/28/2019,THEFT OVER $500                    
3/09/2019 ,UNLAWFUL USE OF I.D.               
12/01/2019,AGG DISCHARGE OF FIREARM           
11/28/2019,BATTERY-DOMESTIC                   
11/28/2019,USE OF FORCE BY OFFICER            
11/23/2019,ACCIDENT ON PRIVATE PROPERTY       
11/23/2019,ACCIDENT INVOLVING NON-INJURY      
11/23/2019,ACCIDENT HIT AND RUN               
11/27/2019,ACCIDENT INVOLVING INJURY          
11/27/2019,FAILURE TO YIELD AT INTERSECTION   
11/30/2019,DISORDERLY CONDUCT-ALL OTHER       
12/01/2019,VIOLATION OF BAIL BOND             
11/29/2019,DOMESTIC DISPUTE                   
11/29/2019,ASSAULT-AGGRAVATED                 
6/06/2019 ,VOID FILE NUMBER                   
8/13/2019 ,FIELD INTERVIEW                    
8/15/2019 ,FIELD INTERVIEW                    
8/26/2019 ,THEFT $500 AND UNDER               
8/27/2019 ,IMPROPER TURN AT INTERSECTION      
8/27/2019 ,ACCIDENT INVOLVING INJURY          
8/28/2019 ,THEFT $500 AND UNDER               
8/30/2019 ,ACCIDENT HIT AND RUN               
8/30/2019 ,ACCIDENT INVOLVING NON-INJURY      
8/30/2019 ,IMPOUNDED VEHICLE                  
8/30/2019 ,FOUND ARTICLES                     
9/06/2019 ,IMPROPER LANE USAGE                
9/06/2019 ,ACCIDENT INVOLVING NON-INJURY      
9/23/2019 ,FIELD INTERVIEW                    
9/26/2019 ,NO REAR REGISTRATION LIGHT         
9/26/2019 ,ASSIST OTHER POLICE DEPT           
9/26/2019 ,NO VALID DL DRIVERS LICENSE        
9/26/2019 ,CHILD RESTRAINT VIOLATIONS         
9/26/2019 ,IMPOUNDED VEHICLE                  
9/26/2019 ,BATTERY-DOMESTIC                   
9/10/2019 ,ASSAULT-AGGRAVATED                 
9/25/2019 ,TRAFFIC SIGNAL VIOLATION           
9/25/2019 ,ACCIDENT INVOLVING NON-INJURY      
9/23/2019 ,FIELD INTERVIEW                    
9/23/2019 ,CRISIS INTERVEN. - MENTAL ILLNESS  
9/24/2019 ,NO REGISTRATION                    
9/24/2019 ,DRIVING UNDER SUSPENDED LICENSE    
9/12/2019 ,ACCIDENT INVOLVING NON-INJURY      
9/23/2019 ,TRAFFIC SIGN VIOLATION             
6/10/2019 ,BATTERY-DOMESTIC                   
6/09/2019 ,FORGERY                            
5/30/2019 ,THEFT $500 AND UNDER               
6/08/2019 ,FOUND ARTICLES                     
6/02/2019 ,UNLAWFUL USE REG(WRONG VEH)        
6/10/2019 ,BATTERY-AGGRAVATED                 
6/10/2019 ,SUICIDE THREAT-NO ATTEMPT          
6/10/2019 ,CRISIS INT - SUICIDE THREAT/ATTEMPT
6/10/2019 ,USE OF FORCE BY OFFICER            
6/10/2019 ,WARRANT-IN STATE                   
6/10/2019 ,DELIVERY CONTROLLED SUB            
6/10/2019 ,BURGLARY FROM MOTOR VEHICLE        
6/08/2019 ,ACCIDENT HIT AND RUN               
6/08/2019 ,ACCIDENT INVOLVING NON-INJURY      
6/08/2019 ,ACCIDENT W/NON-VEH PROP DAMAGE     
6/08/2019 ,ACCIDENT ON PRIVATE PROPERTY       
6/08/2019 ,ACCIDENT INVOLVING NON-INJURY      
6/08/2019 ,IMPROPER TURN AT INTERSECTION      
6/12/2019 ,IMPROPER PASSING                   
6/12/2019 ,ACCIDENT INVOLVING NON-INJURY      
6/04/2019 ,NO REGISTRATION                    
6/04/2019 ,FAIL TO NOTIFY SOS/CHANGE OF ADDRES
7/12/2019 ,SPEEDING (RADAR)                   
7/05/2019 ,SEAT BELT-DRIVER & PASSENGER       
7/17/2019 ,BATTERY-DOMESTIC                   
6/21/2019 ,DECEPTIVE SALE OF GOLD/SILVER      
7/18/2019 ,FOUND ARTICLES                     
7/09/2019 ,TRAFFIC SIGN VIOLATION             
7/17/2019 ,THEFT-MOTOR VEHICLE                
11/05/2019,BATTERY-DOMESTIC                   
11/05/2019,BATTERY-DOMESTIC                   
11/03/2019,THEFT $500 AND UNDER               
11/02/2019,FIELD INTERVIEW                    
10/01/2019,DECEPTIVE PRACTICES                
11/05/2019,BATTERY-DOMESTIC                   
11/05/2019,VIOLATION OF BAIL BOND             
11/05/2019,DOMESTIC-INTERFERENCE WITH REPORT  
11/05/2019,DOMESTIC DISPUTE                   
11/06/2019,VOID FILE NUMBER                   
10/29/2019,THEFT $500 AND UNDER               
11/06/2019,THEFT $500 AND UNDER               
10/01/2019,POSSESSION STOLEN PROPERTY         
10/01/2019,BURGLARY                           
